cohort,period_cohort,user_pseudo_id,level_starts,days,level_starts_per_day,sessions,sessions_per_day
treatment,pre-period,6289D50C1D2EF15AAE6047FF6909DA6F,4,1,4.0,1,1.0
treatment,post-period,6289D50C1D2EF15AAE6047FF6909DA6F,5,2,2.5,1,1.0
treatment,pre-period,628BD84E54E44DD7E79A60FB9102A985,6,2,3.0,2,1.0
treatment,post-period,628BD84E54E44DD7E79A60FB9102A985,17,3,5.666666666666667,2,1.0
treatment,pre-period,62A5A493BC459F0692E9085A90863174,1,1,1.0,1,1.0
treatment,post-period,62A5A493BC459F0692E9085A90863174,2,1,2.0,0,
treatment,post-period,62AC87CFE11DD7CC707AEDE576B728AE,61,8,7.625,9,1.2857142857142858
treatment,pre-period,62AC87CFE11DD7CC707AEDE576B728AE,65,9,7.2222222222222223,10,1.1111111111111112
treatment,pre-period,62BD829622742FF82ECAFC8896DA10EE,13,2,6.5,2,1.0
treatment,post-period,62BD829622742FF82ECAFC8896DA10EE,7,3,2.3333333333333335,2,1.0
control,control-period,62C847833CF481E9F2371DD48B16A98F,3,1,3.0,1,1.0
treatment,pre-period,62D374E00F3B0927D74063FBCF71CCA5,3,1,3.0,1,1.0
treatment,post-period,62D374E00F3B0927D74063FBCF71CCA5,14,1,14.0,1,1.0
treatment,post-period,62D571096D5393BFB10F2D55DA2FC28C,19,4,4.75,5,1.0
treatment,pre-period,62D571096D5393BFB10F2D55DA2FC28C,8,1,8.0,1,1.0
control,control-period,62DD70123C14207F97E6515DDE77D76D,149,31,4.806451612903226,40,1.2903225806451613
treatment,post-period,62F23B2F4B8C99931D33309CB6013436,8,3,2.6666666666666665,2,1.0
treatment,pre-period,62F23B2F4B8C99931D33309CB6013436,3,1,3.0,1,1.0
control,control-period,62F87EF973E5A5A6D2790E7C679373F1,3,1,3.0,1,1.0
control,control-period,630A6B666B333764B46E920EB4624C1F,4,2,2.0,3,1.5
treatment,pre-period,630BD3C34C2E3BE5504A3B06CAE40320,9,2,4.5,2,1.0
treatment,post-period,630BD3C34C2E3BE5504A3B06CAE40320,5,2,2.5,2,1.0
treatment,pre-period,63148850FA7088E55C0AFC34082DEC7A,3,1,3.0,1,1.0
treatment,post-period,63148850FA7088E55C0AFC34082DEC7A,25,4,6.25,4,1.3333333333333333
treatment,post-period,63298E98F815474E6FBF26D341A1F741,53,6,8.8333333333333339,8,1.3333333333333333
treatment,pre-period,63298E98F815474E6FBF26D341A1F741,1,1,1.0,1,1.0
treatment,pre-period,632A7C9AE2D90B8FE972FC77CF40C7D8,2,1,2.0,1,1.0
treatment,post-period,632A7C9AE2D90B8FE972FC77CF40C7D8,9,5,1.8,6,1.2
control,control-period,633843D8A31D2F78A27B35B77CDCF620,6,2,3.0,2,1.0
treatment,post-period,6344D6DD4B7741E868D17A8CC19E03C8,12,3,4.0,2,1.0
treatment,pre-period,6344D6DD4B7741E868D17A8CC19E03C8,8,1,8.0,1,1.0
control,control-period,634B75552B77645F2794436C6DF1DC97,3,2,1.5,1,1.0
control,control-period,634DA4CEDA56548D90591CADCA2CE740,24,1,24.0,2,2.0
treatment,pre-period,6351849D04432F45F92C7ACAF872311E,2,1,2.0,1,1.0
treatment,post-period,6351849D04432F45F92C7ACAF872311E,8,1,8.0,0,
control,control-period,6353DEF647A531EEB7F7B124187672CE,4,1,4.0,1,1.0
treatment,post-period,63550F65F0818B874ADA2B18C463AB21,5,1,5.0,3,1.5
treatment,pre-period,63550F65F0818B874ADA2B18C463AB21,3,2,1.5,2,1.0
treatment,post-period,635808C1DDFBC662DC3015097E26E62A,1329,35,37.971428571428568,89,2.5428571428571427
treatment,pre-period,635808C1DDFBC662DC3015097E26E62A,61,2,30.5,5,2.5
control,control-period,6358E8BD96504847599473566F0C570D,1,1,1.0,1,1.0
control,control-period,635BE6A3D887B6B3517FCF2324C4C1E0,52,9,5.7777777777777777,14,1.5555555555555556
treatment,post-period,63B75A9443CF373FEFFB1D5D628A10AB,1,1,1.0,0,
treatment,pre-period,63B75A9443CF373FEFFB1D5D628A10AB,4,1,4.0,1,1.0
treatment,pre-period,63D36AE2F6998F50C6EE43C079D9A755,3,1,3.0,2,2.0
treatment,post-period,63D36AE2F6998F50C6EE43C079D9A755,5,3,1.6666666666666667,3,1.0
control,control-period,63D8ACC080B6F91722C1ECD735FF3395,3,1,3.0,1,1.0
treatment,pre-period,63DC7D4093165CA24BEDD80FD22B0DD0,25,2,12.5,2,1.0
treatment,post-period,63DC7D4093165CA24BEDD80FD22B0DD0,26,3,8.6666666666666661,2,1.0
treatment,post-period,63E186D163325EF9CA8D3272059D0527,2,1,2.0,0,
treatment,pre-period,63E186D163325EF9CA8D3272059D0527,4,2,2.0,2,1.0
control,control-period,63E2ABD33ED803069B357CAA582797CF,7,1,7.0,1,1.0
control,control-period,63E47320B45A316BFC5AC48E1FB84DC2,1,1,1.0,1,1.0
treatment,post-period,63F0582955A226040415EB4F6A0EF3DD,9,2,4.5,1,1.0
treatment,pre-period,63F0582955A226040415EB4F6A0EF3DD,7,3,2.3333333333333335,3,1.0
treatment,post-period,63FEF9F33B5B4155C207095EBA23730A,46,5,9.2,5,1.0
treatment,pre-period,63FEF9F33B5B4155C207095EBA23730A,27,1,27.0,1,1.0
control,control-period,6400A04CC81F5CFDAAA54C2CDB74D956,1,1,1.0,1,1.0
treatment,post-period,6421D34814C3C85F6D9010ACBC6590F0,67,8,8.375,12,1.7142857142857142
treatment,pre-period,6421D34814C3C85F6D9010ACBC6590F0,14,2,7.0,2,1.0
control,control-period,6423BABF2EAC5F624DBCD286F8911FBF,17,3,5.666666666666667,5,1.6666666666666667
treatment,pre-period,6423FBDB63333D5EF6E628446EDE5635,5,1,5.0,1,1.0
treatment,post-period,6423FBDB63333D5EF6E628446EDE5635,27,3,9.0,2,1.0
control,control-period,643FE5852D0E51D0EED9DCB0266CB4D6,11,2,5.5,2,1.0
treatment,post-period,644C1993FE93C6E2B214E3B7B7D94D8E,144,12,12.0,17,1.4166666666666667
treatment,pre-period,644C1993FE93C6E2B214E3B7B7D94D8E,15,2,7.5,2,1.0
control,control-period,645974545C7B4E4FA3ADED412466A940,6,1,6.0,1,1.0
control,control-period,645ADF1505EA560FF95D65650EAB212A,110,14,7.8571428571428568,22,1.5714285714285714
control,control-period,645E8F30F240047A024F0A083864FA43,15,1,15.0,2,2.0
control,control-period,645FCF6A808C87AEE6F06DB7418F56E3,9,1,9.0,1,1.0
control,control-period,6469F635FAF09649D3FDCA6E8955FDFB,405,15,27.0,31,2.2142857142857144
treatment,post-period,646FE5210FBB09E9C5B6BA51C497E5BC,5,2,2.5,1,1.0
treatment,pre-period,646FE5210FBB09E9C5B6BA51C497E5BC,2,1,2.0,1,1.0
control,control-period,6477E36799EB9E09D51F58A3E235829D,6,1,6.0,1,1.0
treatment,pre-period,6478069CD8A395DE1A022DD9BFD58752,10,6,1.6666666666666667,6,1.0
treatment,post-period,6478069CD8A395DE1A022DD9BFD58752,6,2,3.0,2,1.0
treatment,post-period,648F91A3D0D868FC410FC4614FF11811,259,11,23.545454545454547,17,1.7
treatment,pre-period,648F91A3D0D868FC410FC4614FF11811,8,1,8.0,1,1.0
treatment,pre-period,64973D8EADDD09E77A06D302D5BEAB2B,5,2,2.5,2,1.0
treatment,post-period,64973D8EADDD09E77A06D302D5BEAB2B,2,1,2.0,0,
control,control-period,64B98761AD27A39D7021EC4C577A4040,30,4,7.5,5,1.25
control,control-period,64BA3BB3BD757CE7000D38CB7125E6DA,24,2,12.0,2,1.0
treatment,post-period,64BB7DFAE772A77F70FB63373D0808F5,8,2,4.0,2,1.0
treatment,pre-period,64BB7DFAE772A77F70FB63373D0808F5,2,2,1.0,1,1.0
control,control-period,64C7ED52E7EB9AA2F72F32C34E337760,9,3,3.0,3,1.0
control,control-period,64D4FF2E08079BEEF31850948C79C5BF,11,2,5.5,2,1.0
treatment,post-period,64D78D4FFDC962C09639D6097BBB5202,4,1,4.0,1,1.0
treatment,pre-period,64D78D4FFDC962C09639D6097BBB5202,1,1,1.0,1,1.0
treatment,post-period,64DA91FB11E883E1DD4429309EAB9024,127,5,25.4,4,1.0
treatment,pre-period,64DA91FB11E883E1DD4429309EAB9024,2,1,2.0,1,1.0
treatment,pre-period,64DE216C9B6E04B5EC60124BA0D79AF1,2,1,2.0,1,1.0
treatment,post-period,64DE216C9B6E04B5EC60124BA0D79AF1,16,1,16.0,0,
treatment,post-period,64E0BF319001686AAB32B5120FFA0167,30,2,15.0,1,1.0
treatment,pre-period,64E0BF319001686AAB32B5120FFA0167,3,1,3.0,1,1.0
treatment,post-period,64EA802089E68A699EC86438C9504F94,205,22,9.3181818181818183,25,1.1904761904761905
treatment,pre-period,64EA802089E68A699EC86438C9504F94,14,3,4.666666666666667,3,1.0
control,control-period,64EE8ED87BBB901D34D3F7AE81979C01,6,1,6.0,1,1.0
control,control-period,64F13A17FA4F4CD0134EA86C38AF7582,30,1,30.0,2,2.0
treatment,post-period,64F401B4579C5F48CC8B20A65A5BF104,18,3,6.0,2,1.0
treatment,pre-period,64F401B4579C5F48CC8B20A65A5BF104,4,1,4.0,1,1.0
control,control-period,65022100826844F269F88416E2C4CD91,7,1,7.0,3,3.0
treatment,post-period,65023DF5C43791721E996450C3607171,10,2,5.0,1,1.0
treatment,pre-period,65023DF5C43791721E996450C3607171,1,1,1.0,1,1.0
control,control-period,650DAECE0EDA7DE94208EE87E3EA9A9A,4,2,2.0,2,1.0
control,control-period,65175A0DA6D62548FE0037143B3520A1,10,1,10.0,1,1.0
control,control-period,65246483AC0A6D1846E27523CF93041E,1,1,1.0,1,1.0
control,control-period,652464F500043E2B56900309CB092CC6,54,14,3.8571428571428572,18,1.2857142857142858
control,control-period,65282C71F39B78B40A0F848843F26046,8,1,8.0,1,1.0
control,control-period,652B4572D8BD4571D23AF1DF5E40C91C,4,2,2.0,1,1.0
treatment,pre-period,653D68365BF38E8B3490946A0FC7FD2C,8,3,2.6666666666666665,3,1.0
treatment,post-period,653D68365BF38E8B3490946A0FC7FD2C,7,2,3.5,2,2.0
treatment,post-period,654F30C1312F6C1A26DFDA9F076A62D8,76,10,7.6,13,1.3
treatment,pre-period,654F30C1312F6C1A26DFDA9F076A62D8,2,1,2.0,1,1.0
control,control-period,6551148F681F9DF807FF3624EA5DEFA8,16,1,16.0,1,1.0
control,control-period,65619C5EB2171A0C5F0F2FCC45621725,10,2,5.0,5,1.25
control,control-period,656D5E8FAC9D770179FDF7E9027AE2CE,145,20,7.25,61,2.9047619047619047
treatment,post-period,65736141DB8367BFC7F686D4C6B28634,67,9,7.4444444444444446,12,1.3333333333333333
treatment,pre-period,65736141DB8367BFC7F686D4C6B28634,6,1,6.0,1,1.0
treatment,pre-period,657E8EB68545E75A6EAD9B6A11C2E773,7,2,3.5,2,1.0
treatment,post-period,657E8EB68545E75A6EAD9B6A11C2E773,19,2,9.5,1,1.0
treatment,pre-period,6597B6D4B733197AE65E3EB21E0C8DD6,5,2,2.5,2,1.0
treatment,post-period,6597B6D4B733197AE65E3EB21E0C8DD6,17,1,17.0,0,
treatment,post-period,65A2FB302E0C84CD0EF594764B12B356,5,2,2.5,1,1.0
treatment,pre-period,65A2FB302E0C84CD0EF594764B12B356,4,1,4.0,1,1.0
control,control-period,65A948524500925FA194751A896C2BFF,22,12,1.8333333333333333,18,1.5
control,control-period,65AD2CFB85A041A6CEACEEDF5B7353D9,3,1,3.0,1,1.0
control,control-period,65B3EEC3D19FE1B2C331B7103F3DAACE,16,1,16.0,1,1.0
control,control-period,65BF44EF65DF82E1BBF2B19BCF75FE61,3,1,3.0,1,1.0
treatment,pre-period,65BF56455C9B2CAFE68AB07D23A7EFF1,3,1,3.0,1,1.0
treatment,post-period,65BF56455C9B2CAFE68AB07D23A7EFF1,1,1,1.0,1,1.0
control,control-period,65C212776D61E6F08B902C2413E96A14,2,1,2.0,0,
control,control-period,65CBF440060713EF4A2FABD17D8D7D29,1,1,1.0,1,1.0
control,control-period,65D1701E5BA0070CCF15F0CB0E1CF750,38,15,2.5333333333333332,19,1.2666666666666666
control,control-period,65E1F08C08DE2A775D714901FAB9BA96,15,6,2.5,7,1.1666666666666667
treatment,post-period,65F7D86346A4002519B78D2E405851E2,7,1,7.0,1,1.0
treatment,pre-period,65F7D86346A4002519B78D2E405851E2,1,1,1.0,0,
control,control-period,66104DA637179E352421E425EF3E1C92,19,1,19.0,2,2.0
treatment,post-period,66163D6663552C5C43D3DB1D98FCA9DA,39,1,39.0,0,
treatment,pre-period,66163D6663552C5C43D3DB1D98FCA9DA,9,1,9.0,1,1.0
treatment,post-period,661DE248B0C158E25B5808B6661E6625,17,10,1.7,10,1.0
treatment,pre-period,661DE248B0C158E25B5808B6661E6625,2,1,2.0,1,1.0
treatment,post-period,66305184E3B422FE39E3465AB9C7FE60,19,4,4.75,4,1.3333333333333333
treatment,pre-period,66305184E3B422FE39E3465AB9C7FE60,2,1,2.0,1,1.0
control,control-period,663442AC9FDA044B9549E5DBE9164FE3,2,2,1.0,2,1.0
treatment,post-period,663D371E97BB1A317A21DBF911D2C245,17,4,4.25,3,1.0
treatment,pre-period,663D371E97BB1A317A21DBF911D2C245,4,1,4.0,1,1.0
treatment,pre-period,663EAD1943AE7594E0633D10ADB5EF52,19,1,19.0,1,1.0
treatment,post-period,663EAD1943AE7594E0633D10ADB5EF52,119,11,10.818181818181818,11,1.1
control,control-period,6647AADBDFF1210A7B7CBE4C96CACA01,10,1,10.0,3,1.5
control,control-period,664BCB94AE1B25383DE0657A4D6AAF23,13,1,13.0,1,1.0
control,control-period,664FD13A39C8102CBACB706F67E820A6,4,1,4.0,1,1.0
treatment,pre-period,664FEC313A016F2E48DCD1FAE7A28B85,12,4,3.0,6,1.5
treatment,post-period,664FEC313A016F2E48DCD1FAE7A28B85,10,3,3.3333333333333335,3,1.5
treatment,pre-period,665B1505AECAE3569C2B0FED30223A3D,18,1,18.0,1,1.0
treatment,post-period,665B1505AECAE3569C2B0FED30223A3D,11,1,11.0,0,
treatment,pre-period,665C3DAF28268AC5DE6177AEA02EDAC0,2,1,2.0,1,1.0
treatment,post-period,665C3DAF28268AC5DE6177AEA02EDAC0,2,1,2.0,0,
control,control-period,666B7D180CD003FF7DD7621BC7841537,1,1,1.0,1,1.0
control,control-period,6670E9B6D36974414911CC5CBEA61771,17,2,8.5,3,1.5
treatment,pre-period,66716FE2A831B1606A2507E6ABF10F68,6,1,6.0,1,1.0
treatment,post-period,66716FE2A831B1606A2507E6ABF10F68,2,1,2.0,0,
control,control-period,66739352C8F94F55906F93AD35A7D894,11,8,1.375,9,1.125
treatment,pre-period,66788E34B6E292DE03B1B54E797CADBF,1,1,1.0,1,1.0
treatment,post-period,66788E34B6E292DE03B1B54E797CADBF,2,1,2.0,0,
treatment,pre-period,667A8D0FDB2FA1BA819DAB6C0F5C7BC4,25,12,2.0833333333333335,12,1.0
treatment,post-period,667A8D0FDB2FA1BA819DAB6C0F5C7BC4,47,14,3.3571428571428572,15,1.1538461538461537
treatment,post-period,667B1425546E7502CD66F9DF0C6321C1,47,4,11.75,6,1.2
treatment,pre-period,667B1425546E7502CD66F9DF0C6321C1,1,1,1.0,0,
control,control-period,667F6EF3270DC64537D478648433A919,3,2,1.5,3,1.5
treatment,pre-period,6683CAFB77FB7B60C78CD233EB2B62F7,4,3,1.3333333333333333,3,1.0
treatment,post-period,6683CAFB77FB7B60C78CD233EB2B62F7,123,54,2.2777777777777777,89,1.6181818181818182
treatment,post-period,669A7F5B42DA742CA6BD9734ADEF09D4,237,1,237.0,2,2.0
treatment,pre-period,669A7F5B42DA742CA6BD9734ADEF09D4,17,1,17.0,1,1.0
control,control-period,669EC0276AC761CB67555E361C534C6A,9,5,1.8,5,1.0
treatment,pre-period,66AAD36DA082045EC5F1B9B3789547DE,65,6,10.833333333333334,8,1.3333333333333333
treatment,post-period,66AAD36DA082045EC5F1B9B3789547DE,24,2,12.0,2,1.0
treatment,post-period,66AFD4A2B8BC073FC2021F5C42CC7C86,13,1,13.0,0,
treatment,pre-period,66AFD4A2B8BC073FC2021F5C42CC7C86,0,0,,1,1.0
treatment,pre-period,66B4C43E929D586A5CDEF1CF7A4E709E,10,2,5.0,2,1.0
treatment,post-period,66B4C43E929D586A5CDEF1CF7A4E709E,10,2,5.0,1,1.0
treatment,post-period,66C0CEE58B84347037AC48E64B52C47F,9,2,4.5,2,2.0
treatment,pre-period,66C0CEE58B84347037AC48E64B52C47F,20,2,10.0,1,1.0
treatment,pre-period,66E8EE325A3E6369E607998DFE9E13F1,391,13,30.076923076923077,27,2.0769230769230771
treatment,post-period,66E8EE325A3E6369E607998DFE9E13F1,19,2,9.5,1,1.0
treatment,pre-period,66E9ECDFCF529E6181EC63D2C1B0C7E4,7,2,3.5,2,1.0
treatment,post-period,66E9ECDFCF529E6181EC63D2C1B0C7E4,12,1,12.0,1,1.0
control,control-period,66EE0DB049AA1A3B92B41375C1263B05,26,11,2.3636363636363638,12,1.0909090909090908
control,control-period,6702A2EA5F6159151ECDF9937BB44AAD,3,1,3.0,1,1.0
treatment,pre-period,67169A7142CBE3AA9569A8EB2DDFBD29,12,1,12.0,1,1.0
treatment,post-period,67169A7142CBE3AA9569A8EB2DDFBD29,15,2,7.5,1,1.0
control,control-period,671D368E166F65254FA1568425E5D8C6,4,1,4.0,1,1.0
control,control-period,6722ACD286AC0F5CA22E745302CAEB89,14,3,4.666666666666667,4,1.3333333333333333
control,control-period,6727647509DA27AD479C0F19210333AD,8,1,8.0,2,2.0
treatment,post-period,674130E41A47881E8DC3961B233C895B,1,1,1.0,0,
treatment,pre-period,674130E41A47881E8DC3961B233C895B,10,3,3.3333333333333335,3,1.0
treatment,post-period,6745F4EABB92247B598F34216F07F362,16,3,5.333333333333333,2,1.0
treatment,pre-period,6745F4EABB92247B598F34216F07F362,1,1,1.0,1,1.0
control,control-period,674B9B7B716A40F1C6396422F5211BC2,1,1,1.0,1,1.0
control,control-period,674EAE8D70D203FEDBE60DEAE2F834CC,30,8,3.75,10,1.25
treatment,pre-period,675341EA8051C5CAB8508FF1554CE164,48,2,24.0,4,2.0
treatment,post-period,675341EA8051C5CAB8508FF1554CE164,7,1,7.0,0,
control,control-period,6753E2A2009627BE49FA92546F5AB5DF,3,1,3.0,1,1.0
control,control-period,675713FF3C659DB5DF09B7E0B66C6D16,5,1,5.0,1,1.0
treatment,post-period,675A6CCFAC7702D69F11B9B31288DF37,5,4,1.25,3,1.0
treatment,pre-period,675A6CCFAC7702D69F11B9B31288DF37,4,2,2.0,2,1.0
control,control-period,675EDF6D69882FD0E9D4CE40A07614A7,7,1,7.0,2,2.0
control,control-period,676BB63373E1F0AD33EE422E0D6D6184,20,4,5.0,4,1.0
control,control-period,6776FBFA00EC922CDAE4003DED4C0B69,23,20,1.15,20,1.0
control,control-period,6777AA7F69A86FAE127AD550CCA30E0E,9,2,4.5,2,1.0
control,control-period,67820F8EAA8087726BD8BD7AB488FA8F,14,1,14.0,2,2.0
treatment,pre-period,678CA2A87E7E92E4997575F514FE68B6,10,3,3.3333333333333335,3,1.0
treatment,post-period,678CA2A87E7E92E4997575F514FE68B6,1,1,1.0,0,
control,control-period,678F34DADB6195EC745FBD1FE5397F49,3,2,1.5,2,1.0
treatment,pre-period,679B4D02880718EBD462BC9F221810C5,3,1,3.0,1,1.0
treatment,post-period,679B4D02880718EBD462BC9F221810C5,74,3,24.666666666666668,3,1.0
control,control-period,67A47EA7615B01CE230D931131907FC7,2,2,1.0,1,1.0
treatment,pre-period,67ABE7FC39408AE456040BFA4EFC5EFA,12,2,6.0,2,1.0
treatment,post-period,67ABE7FC39408AE456040BFA4EFC5EFA,14,3,4.666666666666667,2,1.0
control,control-period,67B3D12844D13C157D202B952EE9EA89,3,2,1.5,2,1.0
control,control-period,67C3A376AA6970390E90F65D5AD46AD0,17,2,8.5,2,1.0
control,control-period,67D16925800555DDF67EEA801FDCA559,19,3,6.333333333333333,4,1.3333333333333333
treatment,post-period,67D3D76504CC5C4CBFC78EE4FC397C8B,6,3,2.0,2,1.0
treatment,pre-period,67D3D76504CC5C4CBFC78EE4FC397C8B,22,3,7.333333333333333,3,1.0
treatment,pre-period,67E34D40DA8EB486DC847509A97762DA,2,1,2.0,1,1.0
treatment,post-period,67E34D40DA8EB486DC847509A97762DA,3,1,3.0,0,
treatment,post-period,67EAABE23BA806180D7012C66DD19CD5,31,8,3.875,7,1.0
treatment,pre-period,67EAABE23BA806180D7012C66DD19CD5,19,4,4.75,5,1.25
treatment,pre-period,67F4E812D975351DD19B09417D8C1642,1,1,1.0,1,1.0
treatment,post-period,67F4E812D975351DD19B09417D8C1642,2,1,2.0,2,2.0
control,control-period,680350A39A4844BC7426A9B5FB819CA6,21,2,10.5,3,1.5
treatment,post-period,68149A4353C4E6C2AF49CF5F35FBB78C,95,20,4.75,25,1.25
treatment,pre-period,68149A4353C4E6C2AF49CF5F35FBB78C,4,2,2.0,2,1.0
treatment,post-period,6822CA429E02886D92AE25FDF15975E0,2,1,2.0,0,
treatment,pre-period,6822CA429E02886D92AE25FDF15975E0,2,1,2.0,1,1.0
treatment,post-period,682611EFBA4444A23864391A1F753827,36,3,12.0,3,1.5
treatment,pre-period,682611EFBA4444A23864391A1F753827,56,3,18.666666666666668,3,1.0
treatment,pre-period,6827C9B43A9D317BA064931FE43648B1,2,1,2.0,1,1.0
treatment,post-period,6827C9B43A9D317BA064931FE43648B1,6,1,6.0,0,
treatment,post-period,682A8CD0767A569DC68E7AA0201BFBA3,293,81,3.617283950617284,213,2.6625
treatment,pre-period,682A8CD0767A569DC68E7AA0201BFBA3,58,14,4.1428571428571432,39,2.7857142857142856
treatment,post-period,683146353BD8BE4744F6F2B91C2E83D9,4,1,4.0,0,
treatment,pre-period,683146353BD8BE4744F6F2B91C2E83D9,2,1,2.0,1,1.0
control,control-period,68364E59AE894B814DBE49263FF5B9A4,4,1,4.0,1,1.0
control,control-period,68449E80D3C79A07DAE06561D90F66F0,1,1,1.0,1,1.0
control,control-period,68495553C4E4675C74F6476A12E92ADB,32,6,5.333333333333333,7,1.0
treatment,pre-period,684C063DF4AA1D66F51DCDE8050D179B,5,1,5.0,1,1.0
treatment,post-period,684C063DF4AA1D66F51DCDE8050D179B,1,1,1.0,0,
control,control-period,684F90C168B16F3B6A7C0604555D8D18,3,2,1.5,2,1.0
control,control-period,6864FAEF53F37A2ED51664DCD0F0BAB0,10,4,2.5,4,1.0
control,control-period,686E8E8F73A49595EDE40F1BBDFB8C99,54,17,3.1764705882352939,20,1.1764705882352942
treatment,post-period,687021C00392645E316DC132236935C9,12,2,6.0,1,1.0
treatment,pre-period,687021C00392645E316DC132236935C9,1,1,1.0,1,1.0
treatment,pre-period,6870FFBF31EA0EC710FF2A8A867B99DF,157,5,31.4,8,1.6
treatment,post-period,6870FFBF31EA0EC710FF2A8A867B99DF,42,3,14.0,4,1.3333333333333333
control,control-period,68774A17601A1EFFC38C53ED3CB4FF6C,4,1,4.0,1,1.0
treatment,post-period,688C1F640EFE5747507270CA7363EC0D,7,1,7.0,1,1.0
treatment,pre-period,688C1F640EFE5747507270CA7363EC0D,1,1,1.0,0,
treatment,pre-period,6895EEFC23B59DB13A9B9A7EED6A766F,2,1,2.0,1,1.0
treatment,post-period,6895EEFC23B59DB13A9B9A7EED6A766F,504,4,126.0,10,2.5
treatment,pre-period,68A9524E56BA07A82BBC48AE25F2C246,3,1,3.0,1,1.0
treatment,post-period,68A9524E56BA07A82BBC48AE25F2C246,17,3,5.666666666666667,4,1.3333333333333333
control,control-period,68B5D960072F6FE9F0A5E5E01695F332,30,1,30.0,4,4.0
treatment,pre-period,68C5F7CFAEAB93924B7B55D7129C0286,1,1,1.0,1,1.0
treatment,post-period,68C5F7CFAEAB93924B7B55D7129C0286,31,12,2.5833333333333335,12,1.0909090909090908
control,control-period,68C75F5F97C185D05FBBF56D9522FFB0,3,1,3.0,1,1.0
control,control-period,68D40373F4BC1FDD9BD02B56526D9D7B,9,4,2.25,4,1.0
treatment,pre-period,68DCCE164222900A32C3FFF30AAA3E55,11,2,5.5,3,1.5
treatment,post-period,68DCCE164222900A32C3FFF30AAA3E55,1,1,1.0,0,
control,control-period,68EA8FDC3D7F8984530BB60FAE9A42FD,142,29,4.8965517241379306,41,1.3666666666666667
control,control-period,68F0CE51EFAC839260CE54D08B97B8EC,8,1,8.0,4,4.0
control,control-period,68F42B3EB9170AE9533D692860D5639E,3,1,3.0,1,1.0
treatment,post-period,68F870FD9708D9569124B7882EA53641,9,2,4.5,1,1.0
treatment,pre-period,68F870FD9708D9569124B7882EA53641,42,2,21.0,4,2.0
treatment,post-period,68FB0BB1E8209968722860F2B452DD8D,1,1,1.0,1,1.0
treatment,pre-period,68FB0BB1E8209968722860F2B452DD8D,3,1,3.0,1,1.0
treatment,post-period,68FD7BAA83E0EBA01BF3D9944032C0B3,2,1,2.0,0,
treatment,pre-period,68FD7BAA83E0EBA01BF3D9944032C0B3,6,1,6.0,1,1.0
control,control-period,69085111386F1EB6418038E55A8AB149,12,2,6.0,2,1.0
treatment,pre-period,690DA199396D35B845005CCD13ED8D67,7,5,1.4,5,1.0
treatment,post-period,690DA199396D35B845005CCD13ED8D67,104,14,7.4285714285714288,14,1.2727272727272727
control,control-period,6918E7FD30C6141598A4FFC6F536ECF3,6,1,6.0,1,1.0
control,control-period,691BEEE3F6A4739A6E3DB425FF4C976A,9,1,9.0,1,1.0
control,control-period,6934E1BD276D367AB227408B0B89D0F0,7,1,7.0,1,1.0
control,control-period,6948799B3044066891A9CED3DA79D79A,2,2,1.0,2,1.0
control,control-period,69495B8489F605F197D1E8697BCBF02B,7,7,1.0,7,1.0
control,control-period,694D7924F1831BEFC1F95C7FA6DAA163,2,1,2.0,1,1.0
control,control-period,69541D4D4F182FBB46C3225DA0077DDD,17,6,2.8333333333333335,6,1.0
treatment,pre-period,69599C9ED33015D6A6AEE16414074147,68,7,9.7142857142857135,13,1.8571428571428572
treatment,post-period,69599C9ED33015D6A6AEE16414074147,158,13,12.153846153846153,32,2.4615384615384617
treatment,post-period,6961EA57084F1CC24DA8B618D1E2E52E,3,2,1.5,1,1.0
treatment,pre-period,6961EA57084F1CC24DA8B618D1E2E52E,2,1,2.0,1,1.0
control,control-period,69657C3E0E0234BDB375D05F576B9921,9,1,9.0,1,1.0
control,control-period,6970BC368AB96777D142D3476BC8E125,4,1,4.0,1,1.0
control,control-period,69874A2239A39D37F463737F89790677,1,1,1.0,1,1.0
treatment,pre-period,698916A9029D26093BDC57445D84115B,6,1,6.0,1,1.0
treatment,post-period,698916A9029D26093BDC57445D84115B,22,2,11.0,1,1.0
control,control-period,69AAD0C879F98412DB3934787AB4AEEC,21,4,5.25,4,1.0
treatment,pre-period,69CAE8738A1D244DC6BA217C0F15FF20,2,1,2.0,1,1.0
treatment,post-period,69CAE8738A1D244DC6BA217C0F15FF20,49,4,12.25,3,1.0
treatment,post-period,69CD786C9BF27CADDE88D1CF210901BA,4,3,1.3333333333333333,2,1.0
treatment,pre-period,69CD786C9BF27CADDE88D1CF210901BA,9,2,4.5,2,1.0
control,control-period,69D57BE74D941B4D3FFAAF82B29D890F,33,2,16.5,2,1.0
control,control-period,69DA91043860555909AB63AB8C6847AC,5,1,5.0,1,1.0
control,control-period,69DACCA0B6DC1881F25891A11D8AA1CB,6,2,3.0,2,1.0
treatment,post-period,69EE9FDF2F2C5A503484DD212696667B,1,1,1.0,0,
treatment,pre-period,69EE9FDF2F2C5A503484DD212696667B,3,1,3.0,1,1.0
