cohort,period_cohort,user_pseudo_id,level_starts,days,level_starts_per_day,sessions,sessions_per_day
control,control-period,91DAE55BC5A28FE0BE68A6DF61D58A68,107,7,15.285714285714286,19,2.7142857142857144
control,control-period,91FFEA4997DB9E39A944F4B23B6A3B24,71,3,23.666666666666668,4,1.3333333333333333
control,control-period,920DB84FCC0F4421650B9E257E33180B,421,42,10.023809523809524,56,1.3658536585365855
control,control-period,9245B5CB02DD3705AA94778F256D5A53,363,3,121.0,5,1.6666666666666667
control,control-period,92495023CFA736DBFB0525FF48C0A34D,32,1,32.0,2,2.0
control,control-period,925BE58770122AF0E71F68FBAD528825,55,12,4.583333333333333,11,1.0
control,control-period,926364919982EBD2EA4B72B0C06CA047,16,3,5.333333333333333,3,1.0
control,control-period,9271152D92DEE0D6C59BAA65F92CED5D,59,4,14.75,3,1.0
control,control-period,927C26120100161F972FDDD34536B784,6,2,3.0,2,1.0
control,control-period,92A48D7600829C37EA0ED6FA7830B4EC,167,13,12.846153846153847,23,1.6428571428571428
control,control-period,92BA07C5AF1103CDD804CDA9F7199B95,112,6,18.666666666666668,16,2.6666666666666665
control,control-period,92C9E3FA3B35FC5A5ED1B36CF4D114B9,69,8,8.625,14,1.2727272727272727
control,control-period,93236F1DDE9EAA3DFFD60A57DDA2DC1B,17,3,5.666666666666667,3,1.0
treatment,pre-period,932AAF56DDE9C55359B9CCFA18E7FB95,34,3,11.333333333333334,4,1.3333333333333333
treatment,post-period,932AAF56DDE9C55359B9CCFA18E7FB95,1071,86,12.453488372093023,142,1.6705882352941177
control,control-period,934A101CA7B97944D05E0FC2ED3E203D,231,16,14.4375,24,1.5
control,control-period,937D215BDB6A9A3A2AD378DC9BBB23CB,7,3,2.3333333333333335,3,1.0
control,control-period,93A7A5C31807490E878F4164A6418BFC,134,67,2.0,92,1.3731343283582089
control,control-period,93BFE0E1C07C344AF8FF32A272AB02F3,13,2,6.5,2,1.0
control,control-period,93D1C9C170D86CF527FD6D4D46B38DC7,25,4,6.25,6,1.5
control,control-period,93D4EE3D0C25484B69EE1820FEE7555A,120,9,13.333333333333334,18,2.0
control,control-period,93DA73B120BE64477ED6F5EDB6D014DB,10,3,3.3333333333333335,3,1.0
control,control-period,93F2362648919544175333B636156F52,8,2,4.0,2,1.0
control,control-period,9401992FBA78E40EC900D3E89EF1C75F,15,3,5.0,3,1.0
control,control-period,94501F48A0A231D442FAE2DBA258FD18,11,5,2.2,6,1.2
control,control-period,945743E3AC497529EFF0081BC6FC0931,1,1,1.0,1,1.0
control,control-period,945DE7C965AFB12E35C3C992CF9847E2,34,6,5.666666666666667,6,1.0
control,control-period,948F3BFCC25E62DB748373AB4EB8A12B,18,3,6.0,4,1.3333333333333333
control,control-period,94A0E49810A84737C89D3DD2F6DE926B,26,3,8.6666666666666661,4,1.3333333333333333
control,control-period,94A3DF1421BB357280AC573BE80921BC,7,1,7.0,1,1.0
control,control-period,9579E7DBD8A319DA696921143F654855,6,3,2.0,2,1.0
treatment,post-period,959635567E419A061EECCCA478EDC718,5693,52,109.48076923076923,173,3.46
treatment,pre-period,959635567E419A061EECCCA478EDC718,3858,28,137.78571428571428,105,3.75
control,control-period,95A80CAF616A7DCE739573C4A8EB59F0,6,1,6.0,1,1.0
control,control-period,95BC3B2233ECAE0717CC70A45315365B,171,32,5.34375,42,1.4482758620689655
control,control-period,95BE1F3418772363E1917AA1E1AB574E,4,1,4.0,1,1.0
control,control-period,95E26DC518A7793A7E7C9D40BE914111,30,4,7.5,4,1.0
control,control-period,9603F4B5ABFC1E48B0BF68C83669F845,12,3,4.0,3,1.0
control,control-period,96052EC8B466796F398FEA2D23A393C7,194,11,17.636363636363637,10,1.0
treatment,pre-period,961120ACB6FB3EC1519A8F2BB91BCF4D,4,1,4.0,1,1.0
treatment,post-period,961120ACB6FB3EC1519A8F2BB91BCF4D,1,1,1.0,0,
control,control-period,964526CBEE730E91EB0A51E3E4B4BDB9,1000,44,22.727272727272727,54,1.2558139534883721
treatment,post-period,9664FAE9A17FD550BE78549EEA2773AC,23,2,11.5,2,2.0
treatment,pre-period,9664FAE9A17FD550BE78549EEA2773AC,1,1,1.0,0,
control,control-period,96685CED0793A219EFE8976477D7DA56,8,4,2.0,4,1.0
control,control-period,9671D4765AF66016ECBBE23BBC94B47C,7,1,7.0,1,1.0
control,control-period,96A03AA83F8776AF09E7B49BABF81879,4,2,2.0,2,1.0
treatment,pre-period,96AA1DC2FBAC40566A2B90E131F3ABE1,2,1,2.0,2,1.0
treatment,post-period,96AA1DC2FBAC40566A2B90E131F3ABE1,15,2,7.5,1,1.0
control,control-period,96B6D639BF5D2D99108B15A023F86CE0,21,5,4.2,9,1.8
control,control-period,96CE199B30A1BC1462AECDC118489DBC,32,6,5.333333333333333,6,1.0
control,control-period,96DABDCB5E35732D379185C0D0A49BD7,62,9,6.8888888888888893,15,1.6666666666666667
control,control-period,97030E2C7CDF7CF33AC2DFA76A4B976B,169,7,24.142857142857142,17,2.8333333333333335
control,control-period,9739CF7747700632F707FE234CEA7C00,99,6,16.5,14,2.3333333333333335
control,control-period,9756BD4A082BFDA01EEE6555ACBE81B1,109,2,54.5,2,1.0
control,control-period,975872A64FA3F70680C69E067208A941,31,3,10.333333333333334,4,1.3333333333333333
control,control-period,976BB56C06EEE11F68C3DC740E155049,25,3,8.3333333333333339,3,1.0
control,control-period,97759BD40B954E54A62EF85F077658BF,59,3,19.666666666666668,3,1.0
control,control-period,97760F8A4E9C0DA4B02684343A2BB046,34,10,3.4,16,1.6
control,control-period,97813C801E4E2F479172790F3F2E4071,20,4,5.0,4,1.0
control,control-period,9787443E5B9175CD412E316DEB1360CD,11,1,11.0,1,1.0
treatment,post-period,97B422DCCB84169BF11FF0168929E31B,15,2,7.5,3,1.5
treatment,pre-period,97B422DCCB84169BF11FF0168929E31B,5,1,5.0,2,2.0
control,control-period,97EFE88578CA49C1B43A95A781C7AD16,16,3,5.333333333333333,3,1.0
control,control-period,98089254E6687DFAB679C45BD38A48AA,33,3,11.0,3,1.0
control,control-period,981CA03B25810447E879E7E767499ABD,2,1,2.0,1,1.0
control,control-period,9842E27FE3DF102CAC1B954D1D12B02C,33,14,2.3571428571428572,21,1.2352941176470589
control,control-period,98578513E0F25350F961CDCBA9D3656F,90,45,2.0,45,1.0465116279069768
treatment,post-period,98855C776EDC9A25108F347E3AD89E46,2,1,2.0,0,
treatment,pre-period,98855C776EDC9A25108F347E3AD89E46,1,1,1.0,1,1.0
control,control-period,9894A8E49D7C8BC6785166F15F380FE1,5,2,2.5,2,1.0
control,control-period,98DCFFB35A9F31E4381182F11E3BA8BC,5,3,1.6666666666666667,3,1.0
control,control-period,98F42B234B1F169AC6067EC4C3ECD72B,4,1,4.0,1,1.0
control,control-period,991661EC6CD7D20C2A908B2636541F42,235,18,13.055555555555555,38,2.1111111111111112
control,control-period,99350B2A1888DEF7EE39DFBF05CF1B5D,10,1,10.0,1,1.0
control,control-period,99426A7D4DCC1D0E6BB77CED2E0BDF77,7,1,7.0,1,1.0
control,control-period,99486A1044FF5BEC0017908719D2CF5A,23,3,7.666666666666667,3,1.0
control,control-period,99C20F2D20C197C5E106DE31C5B48277,36,19,1.8947368421052631,35,1.8421052631578947
control,control-period,99C7EF05303C88ACFDE2A301AD578F59,31,16,1.9375,20,1.25
control,control-period,99DAA4E1A2B1472C35A0FB0DD227B951,6,2,3.0,3,1.5
control,control-period,99F4AE4D59124072246056B3810A7324,83,14,5.9285714285714288,29,2.0714285714285716
control,control-period,9A10BF8F0166076BD918A5027396A46B,66,4,16.5,7,1.75
control,control-period,9A12E7E2B3CF644B8304DF8E1A9CE2D8,298,28,10.642857142857142,32,1.1428571428571428
control,control-period,9A1611584DD4500A5A6F3BEBE3BE4E9D,62,13,4.7692307692307692,13,1.0
control,control-period,9A1937D9AC8F83AC10817AA8DD360CAE,84,4,21.0,5,1.25
control,control-period,9A2E18C249A70E616BF6A230C8FFCE99,4,1,4.0,1,1.0
control,control-period,9A489D26F7C694E6A4A4B511D35DE323,2,1,2.0,1,1.0
control,control-period,9A51E254CCF2566CB1BF9A29D8A02785,27,7,3.8571428571428572,10,1.25
control,control-period,9A8FEE70B6945DC1B1051F82E8E13DF0,27,2,13.5,3,1.5
control,control-period,9A981B644DEF26EEBDB40B9717038D67,6,1,6.0,1,1.0
control,control-period,9AA2F9E383534B99CC25FB50699BC0C8,1,1,1.0,1,1.0
control,control-period,9AB38AB2AE2B6B15B572DE3AEFB04363,23,2,11.5,3,1.5
control,control-period,9ADF895776EA36952298EE796C67B510,161,12,13.416666666666666,22,1.8333333333333333
control,control-period,9B18A1CBA96D52D05CFA7CB7C9011EDE,241,28,8.6071428571428577,55,2.0370370370370372
control,control-period,9B27F8491DC5DA23D369F31250BD8D65,44,3,14.666666666666666,4,1.0
control,control-period,9B3B7AB4B77B74807ED37CD63DE0624E,15,3,5.0,4,1.3333333333333333
control,control-period,9B70723399566D39DE6BC7CBC525118E,80,5,16.0,5,1.0
control,control-period,9B80883ACDC4F72515FCE888EC4C6A74,340,8,42.5,8,1.1428571428571428
control,control-period,9BC94B3773C8304A9E101AEBCFEF4A5F,853,20,42.65,54,2.7
control,control-period,9BD663F05EA7660B40800C28E2BF59FC,121,10,12.1,14,1.4
control,control-period,9BE17350CE2FCC97F37016C4722348C4,19,3,6.333333333333333,3,1.0
treatment,post-period,9BFA45225ECA7CD4D2A9F956B875CF85,29,3,9.6666666666666661,3,1.0
treatment,pre-period,9BFA45225ECA7CD4D2A9F956B875CF85,8,1,8.0,1,1.0
control,control-period,9C480845A4CA91E1B4A794B6AEF425BC,7,1,7.0,1,1.0
control,control-period,9C79F2F13DD69EB9CFF5984B01D11C7E,2,1,2.0,1,1.0
control,control-period,9C7E159B5B40D7FF23842CD0743D749F,5,2,2.5,2,1.0
control,control-period,9C8494CDC3107F7BE54CCF3E820252D6,1325,24,55.208333333333336,41,1.8636363636363635
control,control-period,9D080010659E58645D8E0765DF83ABFD,21,1,21.0,1,1.0
control,control-period,9D72883864A53568A1EC113918C48B1B,28,6,4.666666666666667,7,1.1666666666666667
control,control-period,9D850AC692F181FAF8041F7C565C42AD,36,2,18.0,3,1.5
control,control-period,9DB59A6220E6D63AE53FD08FDDB59602,63,39,1.6153846153846154,40,1.0256410256410255
control,control-period,9DC28C78E7DD65F3CC6CB6C950EC7C7F,451,15,30.066666666666666,33,2.2
control,control-period,9DCDA332E12E1ABACC2B034A1A4F3681,28,2,14.0,2,1.0
control,control-period,9DE945166BCD4709696C5836317DDE47,914,72,12.694444444444445,84,1.1506849315068493
treatment,post-period,9DF8D27CC9F5377D6DF1872853ECC583,2,1,2.0,0,
treatment,pre-period,9DF8D27CC9F5377D6DF1872853ECC583,10,3,3.3333333333333335,3,1.0
control,control-period,9DFC6466DFDBDE2D6D93E3F8693283C3,13,1,13.0,1,1.0
treatment,post-period,9E29F60A2AC264DFAB9AD5A7D9B0455F,62,6,10.333333333333334,6,1.0
treatment,pre-period,9E29F60A2AC264DFAB9AD5A7D9B0455F,37,3,12.333333333333334,3,1.0
control,control-period,9E6B9CF7D34EDB24F8A4D5935914BC37,20,2,10.0,2,1.0
control,control-period,9EAF65F175E7AF7F4B895545595E8E8A,35,5,7.0,5,1.0
control,control-period,9EBBDF6D1D91535F99C0BAD3C0EBDC73,18,12,1.5,12,1.0
control,control-period,9EE44943C477E5F4DF631989674742D7,11,1,11.0,1,1.0
control,control-period,9F005C230A2121F71C2C2578C8A586F5,41,1,41.0,2,2.0
control,control-period,9F32D2378EDF4458C499E49D778B1B6C,73,11,6.6363636363636367,11,1.0
control,control-period,9F3EAF490630617EF2CB47A8BD2CBBCC,87,4,21.75,10,2.5
control,control-period,9F4600B013DC8E9AB3FDF054C6464440,209,14,14.928571428571429,26,2.0
control,control-period,9FE14774A6A768A1C1BEBCE0DE0669A5,140,24,5.833333333333333,46,2.0
control,control-period,9FEE80E475ED50AAF174B4F17563C16D,13,4,3.25,5,1.6666666666666667
control,control-period,9FF3330617722CBCB12644B02BFC5EF5,63,3,21.0,3,1.0
control,control-period,A0130C6FFE82A4523C6F6E97EC0A9B02,28,2,14.0,4,2.0
control,control-period,A03C05DE1E5FBB8EC33F0066D6E1A79E,34,2,17.0,3,1.5
control,control-period,A0616D4E494DC3BCCB94B8B6E5B48380,1356,86,15.767441860465116,280,3.2558139534883721
control,control-period,A064A84CD3CF7058F39333D6212E8615,147,48,3.0625,64,1.3333333333333333
control,control-period,A070CCB06DE90B72F374E9CB7EE77CA1,2,1,2.0,0,
control,control-period,A088EBC3848E2E5BEE70CD6120CC5148,14,2,7.0,2,1.0
control,control-period,A0BD8C1DC54A57DAD494FB3941800B9D,12,1,12.0,1,1.0
control,control-period,A0C717427B740393C1304931D53557F4,37,5,7.4,7,1.4
control,control-period,A0D023B78197471C25961C29691BEF85,8,3,2.6666666666666665,3,1.0
control,control-period,A0DD81B9202FD78D6EBD404FC29A7210,14,1,14.0,1,1.0
treatment,pre-period,A0E93D033E25966AB516BE78D143DE7A,77,6,12.833333333333334,10,1.6666666666666667
treatment,post-period,A0E93D033E25966AB516BE78D143DE7A,131,13,10.076923076923077,13,1.1818181818181819
control,control-period,A0F1D068A8E7FA561AC7B4174DD5E2A5,69,4,17.25,9,2.25
control,control-period,A0F4501358BD3CF59B5EC6A7C6A33774,63,10,6.3,22,2.2
control,control-period,A11B7FEBBA9C6DD164334EA8AC8D72D3,16,1,16.0,1,1.0
control,control-period,A12A18ED5F1C2EE3C3C0C8A8641B5AAA,192,11,17.454545454545453,19,1.7272727272727273
control,control-period,A153C00220FEE4D83DF879F7D5A6CB07,13,1,13.0,1,1.0
control,control-period,A1674695CC042F5979AC0B7477A8BA78,130,7,18.571428571428573,24,3.4285714285714284
control,control-period,A1927ED722EA16A3B82E7EE0FA22FF4F,391,15,26.066666666666666,30,2.0
treatment,pre-period,A19F659EA9BA36A3595F088F30A6B7E7,40,21,1.9047619047619047,33,1.5714285714285714
treatment,post-period,A19F659EA9BA36A3595F088F30A6B7E7,92,51,1.803921568627451,78,1.5294117647058822
control,control-period,A1E8E850F47738BCA47176AD5282595D,23,1,23.0,1,1.0
control,control-period,A1FA05C0618ED3CB04CDB44FBE35DDB6,258,27,9.5555555555555554,37,1.3703703703703705
control,control-period,A253A09D5610DA0F2AF9278694D8AD62,113,3,37.666666666666664,5,1.6666666666666667
control,control-period,A25A52E397F5867AF50A97C9911E8A9C,38,1,38.0,0,
control,control-period,A28385C14982C6DB0A364FB4495F911B,15,2,7.5,2,1.0
control,control-period,A29EBFE2A58D7C4D6FDA23C3A53742FF,27,6,4.5,7,1.1666666666666667
control,control-period,A2B7DF97E146FC5AB4C8F89A94D85B4A,157,21,7.4761904761904763,42,2.0
control,control-period,A323D8E5FA3D8C56594AFEBC6C8E63FA,55,2,27.5,2,1.0
control,control-period,A37AD550BCBF8C8B1D5616BB5A47770D,57,11,5.1818181818181817,20,1.8181818181818181
control,control-period,A392E0E86B625955098EFD379E003F24,28,2,14.0,2,1.0
control,control-period,A4117B7FFD626BDC5058946207E68BE2,3,1,3.0,1,1.0
control,control-period,A4276BB068C2083DA48F0D21537DB090,25,4,6.25,5,1.25
control,control-period,A473AA782BC09256CB3684EECEBFBFD2,248,7,35.428571428571431,7,1.1666666666666667
control,control-period,A4B63D10E797CE38714016D5C98B0C9B,7,2,3.5,2,1.0
control,control-period,A4F7001FCE66620B2F32C4898C8236F7,2,1,2.0,1,1.0
control,control-period,A516E6C57DEA6B0DB1D53021C406FD30,18,1,18.0,1,1.0
control,control-period,A51BF75239709A5494645BEAABC3453D,284,15,18.933333333333334,61,4.0666666666666664
control,control-period,A53CA11A89AA4482F3346D452530B2A5,25,1,25.0,1,1.0
control,control-period,A58191BA2B8C31DFB07DCFDBECEC1BBC,18,4,4.5,9,1.8
control,control-period,A597F7A410BF0E7390E4C49AFEE32436,50,3,16.666666666666668,5,1.6666666666666667
control,control-period,A5A56F3717C923CECBB9247595F6CA5F,588,16,36.75,38,2.2352941176470589
control,control-period,A5AEA471A256BF1D08D6BE7BA3907AE0,12,3,4.0,3,1.0
treatment,pre-period,A6112956075518E4697E3A60A55715A6,2,1,2.0,1,1.0
treatment,post-period,A6112956075518E4697E3A60A55715A6,81,8,10.125,8,1.0
control,control-period,A645F59DABBD8ED670286DCF716EBF47,54,2,27.0,3,1.5
control,control-period,A65FAEAB5577A16B517735A9D9C54958,174,17,10.235294117647058,18,1.125
control,control-period,A66443CDD9692C34AB20EEA1F7406340,37,4,9.25,5,1.25
control,control-period,A66E12586B3B31AAEF02D1B1DD09EFDF,64,21,3.0476190476190474,35,1.5909090909090908
control,control-period,A6A77DA8F2C4102A83EED1D5216EB318,280,16,17.5,22,1.375
control,control-period,A6B92C2898120AE74F643053E83E0F9E,7,1,7.0,1,1.0
control,control-period,A6C4CB8440C6819D98DF857532A44547,3,1,3.0,1,1.0
control,control-period,A6F3AC0345F0D29697A0E517CB4DC507,74,6,12.333333333333334,12,2.0
control,control-period,A70504A67EE34DD45EF82BFF86E9F94D,27,8,3.375,8,1.0
control,control-period,A7350BF43C799C980939BDFF0B6268CC,103,4,25.75,8,1.6
control,control-period,A74C05E503F6274BAA9457B2265471F5,291,66,4.4090909090909092,132,2.0
control,control-period,A7722F61A84758A6CAE3E2C03B9EF742,20,6,3.3333333333333335,5,1.0
control,control-period,A79463D6757978B36380C173D1CA7B2E,109,16,6.8125,22,1.375
control,control-period,A7AAA5EF977926DBCF801D15F83EE4A5,323,29,11.137931034482758,35,1.2068965517241379
control,control-period,A7ED613846E0739FC505BFB54CA1F761,6,1,6.0,1,1.0
control,control-period,A8001F5D436062F06495B1DF426E7515,6,1,6.0,1,1.0
control,control-period,A85C09EA1323F530B9343D77C3C6DAB1,9,2,4.5,2,1.0
control,control-period,A878D073C2BA5201CD00FE73126C9145,118,26,4.5384615384615383,65,2.5
control,control-period,A87A30159D909E2356F72AAC76F26707,132,12,11.0,22,1.8333333333333333
control,control-period,A8A5B89EB40A5C7DA68E8079593ED56B,10,1,10.0,1,1.0
control,control-period,A8F327F313C9448DFD5DE108DAE66100,89,3,29.666666666666668,3,1.5
treatment,post-period,A8FF30877FB5CE1DDF75322B4B74EE30,45,4,11.25,9,2.25
treatment,pre-period,A8FF30877FB5CE1DDF75322B4B74EE30,65,8,8.125,13,1.625
control,control-period,A907D3EC9EF65EC2B3E67C423BDDC3A1,64,3,21.333333333333332,4,1.3333333333333333
control,control-period,A934DACA2D665AA46C5B136AFD32EEBB,9,2,4.5,3,1.5
control,control-period,A93555ABADE54B5A993C8726FF947340,8,2,4.0,2,1.0
control,control-period,A94FF1DB15116F965C00A2566F604043,33,10,3.3,10,1.25
treatment,pre-period,A95BA9143018CA81430258E8A725C3E6,55,34,1.6176470588235294,49,1.4411764705882353
treatment,post-period,A95BA9143018CA81430258E8A725C3E6,68,45,1.5111111111111111,59,1.3409090909090908
treatment,post-period,A976A39B8E08829A5BC5CD3827C942A2,664,12,55.333333333333336,18,1.5
treatment,pre-period,A976A39B8E08829A5BC5CD3827C942A2,558,12,46.5,13,1.1818181818181819
control,control-period,A9C5BCCA25A98EB83162BEFADCB7B38A,20,1,20.0,3,1.0
control,control-period,A9C876F6262995184453B40AB7C5233C,99,13,7.615384615384615,15,1.25
control,control-period,A9D8195AB28E65ADB205BE72E80D2201,123,13,9.4615384615384617,20,1.5384615384615385
control,control-period,A9FF098581B70149D1959FB89B5906B9,8,1,8.0,1,1.0
control,control-period,AA22BB2C4E3042B8C3B85D373A252BBC,23,4,5.75,5,1.25
control,control-period,AA35092B507100A45CBF225A23D56864,149,10,14.9,18,1.8
treatment,post-period,AAABB545297A09EA6D1B910FFAEE482C,2,1,2.0,0,
treatment,pre-period,AAABB545297A09EA6D1B910FFAEE482C,2,1,2.0,1,1.0
control,control-period,AAADF44F1C6A57099FEF88D15C7CF64D,233,26,8.9615384615384617,38,1.4615384615384615
control,control-period,AAE4779C1A0F48E482C71DE95A4FA0E1,5,1,5.0,1,1.0
control,control-period,AB5E4A93E331EFF2410A9AEA19AD3C88,155,4,38.75,8,1.6
control,control-period,ABE5532A470836AEC9ABBAD3AFAB7759,12,9,1.3333333333333333,9,1.0
control,control-period,ABF3E5FB92EF4F36B295E43812F8CD04,24,1,24.0,2,2.0
control,control-period,ABF9D98DA2369F92465B0999E8F3209A,20,2,10.0,2,1.0
treatment,post-period,AC02448038D9FBA3BCD3C38197AD1154,11,1,11.0,0,
treatment,pre-period,AC02448038D9FBA3BCD3C38197AD1154,21,1,21.0,1,1.0
control,control-period,AC5BB8A4162F0D60D28B10AB440DBC26,110,10,11.0,17,1.7
control,control-period,ACB0CC9AC2138D424084DC1D8C18F077,109,15,7.2666666666666666,19,1.2666666666666666
control,control-period,ACBDEF6CDDCF8C568B026B4E104F2055,63,3,21.0,4,1.3333333333333333
control,control-period,ACC9710DAD24A644E2F9360C67EB9110,11,2,5.5,2,1.0
control,control-period,ACDEFD8D3F601128F8B6B55256028E1C,8,1,8.0,1,1.0
control,control-period,ACF7FC6FB1F1BA325C085F3E450B29C1,36,2,18.0,2,1.0
control,control-period,AD296D18E0CAC87DDE28E311DCFD05E6,6,1,6.0,1,1.0
control,control-period,AD320B324C199917BF86AAC4F89E23A9,46,11,4.1818181818181817,15,1.3636363636363635
control,control-period,AD7512032E5D05771B937E911F8212B5,8,1,8.0,1,1.0
control,control-period,AD85E945EC909FEF07A21ECB3EFC0693,161,8,20.125,11,1.375
control,control-period,AD99B4950F9D70E0FD5E8563F2A664FB,170,66,2.5757575757575757,167,2.5303030303030303
control,control-period,ADB20527463A407E77162C54D30435F1,6,1,6.0,1,1.0
control,control-period,ADC4DE14CD7FFC37D4C4037D867040DC,3,2,1.5,2,1.0
control,control-period,ADD0757874A418957AAA60903AA5F62D,45,4,11.25,3,1.0
control,control-period,ADD82F1153554D07815E0ACFBD68A23F,21,8,2.625,14,1.75
control,control-period,ADDE80C89BB3F6190538E50E541BACD5,78,54,1.4444444444444444,72,1.3584905660377358
control,control-period,AE3F42E7ED917EE6F5216DC1C79EA63C,14,3,4.666666666666667,3,1.0
control,control-period,AE55489045EA81B6DBB191298D293184,21,5,4.2,9,1.8
control,control-period,AEB8F7B1FB1B4DE3877A516FC322E1E7,14,1,14.0,1,1.0
control,control-period,AED01413FADF3257A5FE6BF8626EDB3B,40,1,40.0,2,2.0
treatment,pre-period,AEEFEB2B840AB521A60BDFB354D06F32,2,1,2.0,1,1.0
treatment,post-period,AEEFEB2B840AB521A60BDFB354D06F32,1,1,1.0,1,1.0
control,control-period,AF13445B38EE232AD1A0AF3AF6162555,33,3,11.0,3,1.0
control,control-period,AF4F16A9D1C2CA93686E7CBD2EB349E3,46,2,23.0,4,2.0
control,control-period,AF544A994EDE20126CA34C85DF32DFC9,6,1,6.0,1,1.0
control,control-period,AF7F48274AA5128EBCF3698F4FC8F61B,845,19,44.473684210526315,55,2.8947368421052633
control,control-period,AF8E7114A6447030A2B9A29C9DDFC3AB,76,1,76.0,1,1.0
control,control-period,AFA41EF5E9CDCC4DF87A199049813E45,521,39,13.358974358974359,60,1.5384615384615385
control,control-period,B00AF946385237F4CC380547015086D1,40,2,20.0,2,1.0
control,control-period,B0153FFD55333D4C4B546EC5B3FAC70E,23,5,4.6,6,1.2
